sample_name	Program	Cruise	RVAE_ID	Cast	Niskin	Year	Month	yyyymmdd	decy	time(UTC)	latN	lonW	Depth	Nominal_Depth	Temp	CTD_S	CO2	Alk	NO3	NO2	PO4	SiO4	POC	PON	TOC	TN	Bact	oxygen	Sunrise	Sunset	MLD_dens125	DCM	Season	vert_bin
10364_200	BATS	10364	AE1927	21	12	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	200.725	200	19.3351112	36.65552434	2116.9	2405.1	2.48	0	0.08	1.09	5.71	2.04	55.9	5.1	2.2	200.3901582	1030	2131	52.6259	100.2747	Summer	Aphotic
10364_250	BATS	10364	AE1927	21	13	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	250.41	250	18.9766112	36.61805504	2113.1	2404.6	2.72	0.01	0.11	1.19	6.43	1.25	47.2	4.9	2.3	198.0672078	1030	2131	52.6259	100.2747	Summer	Aphotic
10364_300	BATS	10364	AE1927	21	15	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	300.746	300	18.6684112	36.5880768	2117.9	2402.5	3.47	0.01	0.15	1.37	7.48	1.48	47.2	6.4	1.9	198.7842127	1030	2131	52.6259	100.2747	Summer	Aphotic
10364_500	BATS	10364	AE1927	21	17	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	500.51	500	16.5257112	36.24679344	2140.6	2384.6	8.74	0	0.46	3.06	3.86	1.4	44.4	10.1	1.2	179.3673749	1030	2131	52.6259	100.2747	Summer	Aphotic
10364_600	BATS	10364	AE1927	21	19	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	600.123	600	14.6798112	35.93213243	2147.2	2365.5	12.14	0	0.52	4.8	6.75	1.27	46.7	13.2	1.1	175.6641258	1030	2131	52.6259	100.2747	Summer	Aphotic
10364_800	BATS	10364	AE1927	21	21	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	800.779	800	10.2439112	35.33307924	2175.3	2335.5	21.8	0	1.26	12.1	3.23	0.78	43.8	21.6	0.9	152.0495041	1030	2131	52.6259	100.2747	Summer	Aphotic
10364_1000	BATS	10364	AE1927	21	23	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	999.215	1000	6.9114112	35.11828037	2184.9	2327	22.23	0	1.38	14.75	2.67	0.98	45.5	23.4	0.4	184.506308	1030	2131	52.6259	100.2747	Summer	Aphotic
10365_1	BATS	10365	AE1930	17	1	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	5.7	1	23.67647255	36.53984197	2055	2397.4	0	0	0	0.89	22.51	3.59	66.2	3.9	6.3	209.208205	1052	2110	81.4151	89.3562	Fall	Photic
10365_40	BATS	10365	AE1930	17	3	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	40.244	40	23.67907255	36.54009464	2060	2396.9	0	0	0	0.86	22.95	3.47	66.1	3.7	5.8	209.2030651	1052	2110	81.4151	89.3562	Fall	Photic
10365_80	BATS	10365	AE1930	17	5	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	78.752	80	22.31397255	36.74364553	2101	2418.8	0.44	0.088	0	0.77	20.06	4.03	59.1	4.2	5.9	210.9658153	1052	2110	81.4151	89.3562	Fall	Photic
10365_120	BATS	10365	AE1930	17	7	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	120.715	120	20.01077255	36.69628267	2108.7	2408.9	1.01	0.02	0.03	0.85	8.45	1.3	54.6	4.1	4.3	199.7900038	1052	2110	81.4151	89.3562	Fall	Photic
10365_160	BATS	10365	AE1930	17	9	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	161.083	160	19.41597255	36.66596142	2112.4	2408	1.95	0.01	0.06	1.02	4.86	1.55	55	5.3	2.7	201.5253566	1052	2110	81.4151	89.3562	Fall	Aphotic
10365_200	BATS	10365	AE1930	17	11	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	199.633	200	19.22057255	36.65679996	2112.1	2406.9	2.36	0.01	0.09	1.13	6.96	1.05	54.5	4.4	2.6	202.6457344	1052	2110	81.4151	89.3562	Fall	Aphotic
10365_250	BATS	10365	AE1930	17	13	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	251.61	250	18.94667255	36.63143305	2114.2	2404.1	2.85	0.01	0.12	1.23	6.09	0.24	51.5	5.9	2.5	203.1440206	1052	2110	81.4151	89.3562	Fall	Aphotic
10365_300	BATS	10365	AE1930	17	15	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	300.522	300	18.72407255	36.60675114	2113	2400.2	2.86	0.01	0.12	1.29	5.06	0.87	48.8	5.6	1.5	202.8052347	1052	2110	81.4151	89.3562	Fall	Aphotic
10365_500	BATS	10365	AE1930	17	17	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	499.985	500	17.26627255	36.36823113	2134.9	2386.9	7.67	0	0.4	2.71	3.06	0.33	48.5	9.5	1.3	179.8436489	1052	2110	81.4151	89.3562	Fall	Aphotic
10365_600	BATS	10365	AE1930	17	19	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	602.264	600	15.49737255	36.06171904	2150.4	2369.8	12.11	0	0.7	4.66	2.51	1.5	46.7	12.7	1.3	172.914687	1052	2110	81.4151	89.3562	Fall	Aphotic
10365_800	BATS	10365	AE1930	17	21	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	802.688	800	10.43827255	35.33521642	2184.8	2338.5	21.07	0	1.32	11.36	3.31	0.52	45.8	22	1.3	140.1382127	1052	2110	81.4151	89.3562	Fall	Aphotic
10365_1000	BATS	10365	AE1930	17	23	2019	11/20/19	20191120	2019.887414	2145	31.66428667	64.16987167	999.075	1000	7.22757255	35.19073716	2183.8	2327.9	20.82	0	1.35	13.26	2.3	0.64	42.8	20.8	1.1	192.2785708	1052	2110	81.4151	89.3562	Fall	Aphotic
10366_1	BATS	10366	AE1932	24	1	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	4.59	1	23.08450111	36.72142745	2072.4	2409.9	0	0	0	0.89	23.48	3.37	68.2	3.6	4.5	213.5879071	1110	2108	91.3412	97.2966	Fall	Photic
10366_40	BATS	10366	AE1932	24	3	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	40.175	40	23.08940111	36.72118254	NA	NA	0	NA	0	0.87	22.72	4.37	67.6	3.8	4.8	212.8283956	1110	2108	91.3412	97.2966	Fall	Photic
10366_80	BATS	10366	AE1932	24	5	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	80.337	80	22.99820111	36.72084887	2080	2423	0	0	0	0.9	26.61	4.37	86.2	4.5	5.1	212.2335423	1110	2108	91.3412	97.2966	Fall	Photic
10366_120	BATS	10366	AE1932	24	7	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	119.704	120	20.80530111	36.78513673	2111.3	2413.2	0.65	0.029	0	0.86	10.84	2.56	56.3	4.2	4.1	206.0900159	1110	2108	91.3412	97.2966	Fall	Photic
10366_160	BATS	10366	AE1932	24	9	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	159.484	160	19.68580111	36.68429658	2111.8	2409.3	1.93	0.01	0.06	1.06	6.91	1.34	50.6	4.9	2.8	201.0210649	1110	2108	91.3412	97.2966	Fall	Aphotic
10366_200	BATS	10366	AE1932	24	12	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	199.841	200	19.35160111	36.6648457	2112.2	2408	2.29	0.01	0.09	1.17	7.22	1.14	48.1	6	2.4	201.9645756	1110	2108	91.3412	97.2966	Fall	Aphotic
10366_250	BATS	10366	AE1932	24	13	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	249.322	250	19.10060111	36.64749627	2114.7	2399.2	2.7	0.01	0.11	1.29	6.31	1.08	55.9	5.7	2.5	203.8276606	1110	2108	91.3412	97.2966	Fall	Aphotic
10366_300	BATS	10366	AE1932	24	15	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	301.613	300	18.78260111	36.60915852	2120.8	2400.6	3.28	0.01	0.14	1.42	3.99	0.19	51.7	6.2	2	201.8670296	1110	2108	91.3412	97.2966	Fall	Aphotic
10366_500	BATS	10366	AE1932	24	17	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	500.989	500	16.47660111	36.23741844	2138.6	2383.6	8.46	0.01	0.45	2.97	2.93	0.85	47	10.6	1.6	179.2397507	1110	2108	91.3412	97.2966	Fall	Aphotic
10366_600	BATS	10366	AE1932	24	19	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	600.831	600	14.71070111	35.9435679	2148.6	2367.2	12.24	0.01	0.7	4.77	5.57	0.93	49.9	14.3	1.7	172.9180692	1110	2108	91.3412	97.2966	Fall	Aphotic
10366_800	BATS	10366	AE1932	24	21	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	801.388	800	10.45910111	35.36586163	2173	2334.8	21.71	0	1.34	11.73	4.84	0.65	48.3	22.1	0.9	151.3121921	1110	2108	91.3412	97.2966	Fall	Aphotic
10366_1000	BATS	10366	AE1932	24	23	2019	12/14/19	20191214	2019.950715	16	31.66860167	64.16803333	1000.969	1000	7.20130111	35.15380823	2190.4	2351.5	21.28	0	1.36	13.6	4.07	0.72	40.5	22	1.2	186.580989	1110	2108	91.3412	97.2966	Fall	Aphotic
